SOL,PARAMETER,Period, Value 
1221,Mudra,Sep-26, 36.75 
1221,Mudra,Oct-26, 37.10 
1221,Mudra,Nov-26, 37.46 
1221,Mudra,Dec-26, 37.81 
1221,Mudra,Jan-27, 38.11 
1221,Mudra,Feb-27, 38.41 
1221,Mudra,Mar-27, 38.70 
1258,Mudra,Mar-26, 32.50 
1258,Mudra,Apr-26, 32.82 
1258,Mudra,May-26, 33.13 
1258,Mudra,Jun-26, 33.44 
1258,Mudra,Jul-26, 33.83 
1258,Mudra,Aug-26, 34.22 
1258,Mudra,Sep-26, 34.61 
1258,Mudra,Oct-26, 35.07 
1258,Mudra,Nov-26, 35.54 
1258,Mudra,Dec-26, 36.01 
1258,Mudra,Jan-27, 36.40 
1258,Mudra,Feb-27, 36.78 
1258,Mudra,Mar-27, 37.17 
1314,Mudra,Mar-26, 79.90 
1314,Mudra,Apr-26, 80.66 
1314,Mudra,May-26, 81.43 
1314,Mudra,Jun-26, 82.19 
1314,Mudra,Jul-26, 83.14 
1314,Mudra,Aug-26, 84.09 
1314,Mudra,Sep-26, 85.04 
1314,Mudra,Oct-26, 86.19 
1314,Mudra,Nov-26, 87.33 
1314,Mudra,Dec-26, 88.47 
1314,Mudra,Jan-27, 89.42 
1314,Mudra,Feb-27, 90.38 
1314,Mudra,Mar-27, 91.33 
1316,Mudra,Mar-26, 67.93 
1316,Mudra,Apr-26, 68.73 
1316,Mudra,May-26, 69.53 
1316,Mudra,Jun-26, 70.33 
1316,Mudra,Jul-26, 71.33 
1316,Mudra,Aug-26, 72.32 
1316,Mudra,Sep-26, 73.32 
1316,Mudra,Oct-26, 74.52 
1316,Mudra,Nov-26, 75.72 
1316,Mudra,Dec-26, 76.92 
1316,Mudra,Jan-27, 77.92 
1316,Mudra,Feb-27, 78.91 
1316,Mudra,Mar-27, 79.91 
1317,Mudra,Mar-26, 46.56 
1317,Mudra,Apr-26, 46.92 
1317,Mudra,May-26, 47.28 
1317,Mudra,Jun-26, 47.65 
1317,Mudra,Jul-26, 48.10 
1317,Mudra,Aug-26, 48.55 
1317,Mudra,Sep-26, 49.01 
1317,Mudra,Oct-26, 49.55 
1317,Mudra,Nov-26, 50.09 
1317,Mudra,Dec-26, 50.64 
1317,Mudra,Jan-27, 51.09 
1317,Mudra,Feb-27, 51.54 
1317,Mudra,Mar-27, 52.00 
1401,Mudra,Mar-26, 105.53 
1401,Mudra,Apr-26, 106.28 
1401,Mudra,May-26, 107.04 
1401,Mudra,Jun-26, 107.79 
1401,Mudra,Jul-26, 108.73 
1401,Mudra,Aug-26, 109.68 
1401,Mudra,Sep-26, 110.62 
1401,Mudra,Oct-26, 111.75 
1401,Mudra,Nov-26, 112.88 
1401,Mudra,Dec-26, 114.01 
1401,Mudra,Jan-27, 114.95 
1401,Mudra,Feb-27, 115.89 
1401,Mudra,Mar-27, 116.84 
1560,Mudra,Mar-26, 53.81 
1560,Mudra,Apr-26, 54.27 
1560,Mudra,May-26, 54.73 
1560,Mudra,Jun-26, 55.19 
1560,Mudra,Jul-26, 55.76 
1560,Mudra,Aug-26, 56.34 
1560,Mudra,Sep-26, 56.91 
1560,Mudra,Oct-26, 57.60 
1560,Mudra,Nov-26, 58.29 
1560,Mudra,Dec-26, 58.98 
1560,Mudra,Jan-27, 59.56 
1560,Mudra,Feb-27, 60.13 
1560,Mudra,Mar-27, 60.71 
1789,Mudra,Mar-26, 81.41 
1789,Mudra,Apr-26, 82.21 
1789,Mudra,May-26, 83.02 
1789,Mudra,Jun-26, 83.82 
1789,Mudra,Jul-26, 84.83 
1789,Mudra,Aug-26, 85.84 
1789,Mudra,Sep-26, 86.85 
1789,Mudra,Oct-26, 88.06 
1789,Mudra,Nov-26, 89.27 
1789,Mudra,Dec-26, 90.48 
1789,Mudra,Jan-27, 91.48 
1789,Mudra,Feb-27, 92.49 
1789,Mudra,Mar-27, 93.50 
1830,Mudra,Mar-26, 36.75 
1830,Mudra,Apr-26, 37.18 
1830,Mudra,May-26, 37.61 
1830,Mudra,Jun-26, 38.04 
1830,Mudra,Jul-26, 38.58 
1830,Mudra,Aug-26, 39.12 
1830,Mudra,Sep-26, 39.66 
1830,Mudra,Oct-26, 40.30 
1830,Mudra,Nov-26, 40.95 
1830,Mudra,Dec-26, 41.59 
1830,Mudra,Jan-27, 42.13 
1830,Mudra,Feb-27, 42.67 
1830,Mudra,Mar-27, 43.21 
1896,Mudra,Mar-26, 74.17 
1896,Mudra,Apr-26, 74.98 
1896,Mudra,May-26, 75.78 
1896,Mudra,Jun-26, 76.59 
1896,Mudra,Jul-26, 77.59 
1896,Mudra,Aug-26, 78.60 
1896,Mudra,Sep-26, 79.61 
1896,Mudra,Oct-26, 80.82 
1896,Mudra,Nov-26, 82.03 
1896,Mudra,Dec-26, 83.23 
1896,Mudra,Jan-27, 84.24 
1896,Mudra,Feb-27, 85.25 
1896,Mudra,Mar-27, 86.26 
1919,Mudra,Mar-26, 80.79 
1919,Mudra,Apr-26, 81.73 
1919,Mudra,May-26, 82.68 
1919,Mudra,Jun-26, 83.62 
1919,Mudra,Jul-26, 84.80 
1919,Mudra,Aug-26, 85.98 
1919,Mudra,Sep-26, 87.16 
1919,Mudra,Oct-26, 88.57 
1919,Mudra,Nov-26, 89.99 
1919,Mudra,Dec-26, 91.40 
1919,Mudra,Jan-27, 92.58 
1919,Mudra,Feb-27, 93.76 
1919,Mudra,Mar-27, 94.94 
1931,Mudra,Mar-26, 51.41 
1931,Mudra,Apr-26, 51.94 
1931,Mudra,May-26, 52.48 
1931,Mudra,Jun-26, 53.01 
1931,Mudra,Jul-26, 53.67 
1931,Mudra,Aug-26, 54.34 
1931,Mudra,Sep-26, 55.00 
1931,Mudra,Oct-26, 55.80 
1931,Mudra,Nov-26, 56.59 
1931,Mudra,Dec-26, 57.39 
1931,Mudra,Jan-27, 58.06 
1931,Mudra,Feb-27, 58.72 
1931,Mudra,Mar-27, 59.38 
2098,Mudra,Mar-26, 45.63 
2098,Mudra,Apr-26, 46.08 
2098,Mudra,May-26, 46.53 
2098,Mudra,Jun-26, 46.97 
2098,Mudra,Jul-26, 47.53 
2098,Mudra,Aug-26, 48.09 
2098,Mudra,Sep-26, 48.64 
2098,Mudra,Oct-26, 49.31 
2098,Mudra,Nov-26, 49.98 
2098,Mudra,Dec-26, 50.65 
2098,Mudra,Jan-27, 51.21 
2098,Mudra,Feb-27, 51.77 
2098,Mudra,Mar-27, 52.33 
2286,Mudra,Mar-26, 62.78 
2286,Mudra,Apr-26, 63.33 
2286,Mudra,May-26, 63.87 
2286,Mudra,Jun-26, 64.42 
2286,Mudra,Jul-26, 65.10 
2286,Mudra,Aug-26, 65.78 
2286,Mudra,Sep-26, 66.46 
2286,Mudra,Oct-26, 67.28 
2286,Mudra,Nov-26, 68.10 
2286,Mudra,Dec-26, 68.92 
2286,Mudra,Jan-27, 69.60 
2286,Mudra,Feb-27, 70.28 
2286,Mudra,Mar-27, 70.96 
2287,Mudra,Mar-26, 56.15 
2287,Mudra,Apr-26, 56.74 
2287,Mudra,May-26, 57.33 
2287,Mudra,Jun-26, 57.93 
2287,Mudra,Jul-26, 58.67 
2287,Mudra,Aug-26, 59.41 
2287,Mudra,Sep-26, 60.15 
2287,Mudra,Oct-26, 61.04 
2287,Mudra,Nov-26, 61.93 
2287,Mudra,Dec-26, 62.82 
2287,Mudra,Jan-27, 63.57 
2287,Mudra,Feb-27, 64.31 
2287,Mudra,Mar-27, 65.05 
2288,Mudra,Mar-26, 119.71 
2288,Mudra,Apr-26, 120.91 
2288,Mudra,May-26, 122.12 
2288,Mudra,Jun-26, 123.33 
2288,Mudra,Jul-26, 124.84 
2288,Mudra,Aug-26, 126.35 
2288,Mudra,Sep-26, 127.86 
2288,Mudra,Oct-26, 129.67 
2288,Mudra,Nov-26, 131.48 
2288,Mudra,Dec-26, 133.30 
2288,Mudra,Jan-27, 134.81 
2288,Mudra,Feb-27, 136.32 
2288,Mudra,Mar-27, 137.82 
2461,Mudra,Mar-26, 77.47 
2461,Mudra,Apr-26, 78.38 
2461,Mudra,May-26, 79.29 
2461,Mudra,Jun-26, 80.20 
2461,Mudra,Jul-26, 81.34 
2461,Mudra,Aug-26, 82.48 
2461,Mudra,Sep-26, 83.62 
2461,Mudra,Oct-26, 84.98 
2461,Mudra,Nov-26, 86.35 
2461,Mudra,Dec-26, 87.72 
2461,Mudra,Jan-27, 88.86 
2461,Mudra,Feb-27, 90.00 
2461,Mudra,Mar-27, 91.13 
2464,Mudra,Mar-26, 103.56 
2464,Mudra,Apr-26, 104.46 
2464,Mudra,May-26, 105.35 
2464,Mudra,Jun-26, 106.25 
2464,Mudra,Jul-26, 107.37 
2464,Mudra,Aug-26, 108.49 
2464,Mudra,Sep-26, 109.61 
2464,Mudra,Oct-26, 110.95 
2464,Mudra,Nov-26, 112.30 
2464,Mudra,Dec-26, 113.64 
2464,Mudra,Jan-27, 114.76 
2464,Mudra,Feb-27, 115.89 
2464,Mudra,Mar-27, 117.01 
2574,Mudra,Mar-26, 79.30 
2574,Mudra,Apr-26, 80.24 
2574,Mudra,May-26, 81.17 
2574,Mudra,Jun-26, 82.10 
2574,Mudra,Jul-26, 83.27 
2574,Mudra,Aug-26, 84.43 
2574,Mudra,Sep-26, 85.60 
2574,Mudra,Oct-26, 87.00 
2574,Mudra,Nov-26, 88.40 
2574,Mudra,Dec-26, 89.80 
2574,Mudra,Jan-27, 90.96 
2574,Mudra,Feb-27, 92.13 
2574,Mudra,Mar-27, 93.29 
2685,Mudra,Mar-26, 55.82 
2685,Mudra,Apr-26, 56.39 
2685,Mudra,May-26, 56.97 
2685,Mudra,Jun-26, 57.54 
2685,Mudra,Jul-26, 58.26 
2685,Mudra,Aug-26, 58.98 
2685,Mudra,Sep-26, 59.70 
2685,Mudra,Oct-26, 60.56 
2685,Mudra,Nov-26, 61.42 
2685,Mudra,Dec-26, 62.29 
2685,Mudra,Jan-27, 63.00 
2685,Mudra,Feb-27, 63.72 
2685,Mudra,Mar-27, 64.44 
2686,Mudra,Mar-26, 103.48 
2686,Mudra,Apr-26, 104.28 
2686,Mudra,May-26, 105.08 
2686,Mudra,Jun-26, 105.89 
2686,Mudra,Jul-26, 106.89 
2686,Mudra,Aug-26, 107.89 
2686,Mudra,Sep-26, 108.90 
2686,Mudra,Oct-26, 110.10 
2686,Mudra,Nov-26, 111.30 
2686,Mudra,Dec-26, 112.51 
2686,Mudra,Jan-27, 113.51 
2686,Mudra,Feb-27, 114.51 
2686,Mudra,Mar-27, 115.52 
2702,Mudra,Mar-26, 30.62 
2702,Mudra,Apr-26, 30.91 
2702,Mudra,May-26, 31.21 
2702,Mudra,Jun-26, 31.50 
2702,Mudra,Jul-26, 31.87 
2702,Mudra,Aug-26, 32.23 
2702,Mudra,Sep-26, 32.60 
2702,Mudra,Oct-26, 33.04 
2702,Mudra,Nov-26, 33.48 
2702,Mudra,Dec-26, 33.92 
2702,Mudra,Jan-27, 34.29 
2702,Mudra,Feb-27, 34.65 
2702,Mudra,Mar-27, 35.02 
2703,Mudra,Mar-26, 74.67 
2703,Mudra,Apr-26, 75.30 
2703,Mudra,May-26, 75.93 
2703,Mudra,Jun-26, 76.56 
2703,Mudra,Jul-26, 77.35 
2703,Mudra,Aug-26, 78.14 
2703,Mudra,Sep-26, 78.93 
2703,Mudra,Oct-26, 79.87 
2703,Mudra,Nov-26, 80.82 
2703,Mudra,Dec-26, 81.77 
2703,Mudra,Jan-27, 82.56 
2703,Mudra,Feb-27, 83.34 
2703,Mudra,Mar-27, 84.13 
2704,Mudra,Mar-26, 34.71 
2704,Mudra,Apr-26, 35.12 
2704,Mudra,May-26, 35.52 
2704,Mudra,Jun-26, 35.93 
2704,Mudra,Jul-26, 36.44 
2704,Mudra,Aug-26, 36.95 
2704,Mudra,Sep-26, 37.46 
2704,Mudra,Oct-26, 38.08 
2704,Mudra,Nov-26, 38.69 
2704,Mudra,Dec-26, 39.30 
2704,Mudra,Jan-27, 39.81 
2704,Mudra,Feb-27, 40.32 
2704,Mudra,Mar-27, 40.83 
2705,Mudra,Mar-26, 108.56 
2705,Mudra,Apr-26, 109.59 
2705,Mudra,May-26, 110.61 
2705,Mudra,Jun-26, 111.64 
2705,Mudra,Jul-26, 112.92 
2705,Mudra,Aug-26, 114.21 
2705,Mudra,Sep-26, 115.49 
2705,Mudra,Oct-26, 117.03 
2705,Mudra,Nov-26, 118.57 
2705,Mudra,Dec-26, 120.11 
2705,Mudra,Jan-27, 121.39 
2705,Mudra,Feb-27, 122.67 
2705,Mudra,Mar-27, 123.95 
2706,Mudra,Mar-26, 93.72 
2706,Mudra,Apr-26, 94.82 
2706,Mudra,May-26, 95.92 
2706,Mudra,Jun-26, 97.03 
2706,Mudra,Jul-26, 98.40 
2706,Mudra,Aug-26, 99.78 
2706,Mudra,Sep-26, 101.16 
2706,Mudra,Oct-26, 102.81 
2706,Mudra,Nov-26, 104.47 
2706,Mudra,Dec-26, 106.12 
2706,Mudra,Jan-27, 107.50 
2706,Mudra,Feb-27, 108.87 
2706,Mudra,Mar-27, 110.25 
3164,Mudra,Mar-26, 121.20 
3164,Mudra,Apr-26, 122.50 
3164,Mudra,May-26, 123.79 
3164,Mudra,Jun-26, 125.08 
3164,Mudra,Jul-26, 126.69 
3164,Mudra,Aug-26, 128.31 
3164,Mudra,Sep-26, 129.92 
3164,Mudra,Oct-26, 131.86 
3164,Mudra,Nov-26, 133.80 
3164,Mudra,Dec-26, 135.74 
3164,Mudra,Jan-27, 137.35 
3164,Mudra,Feb-27, 138.97 
3164,Mudra,Mar-27, 140.59 
3165,Mudra,Mar-26, 82.65 
3165,Mudra,Apr-26, 83.62 
3165,Mudra,May-26, 84.60 
3165,Mudra,Jun-26, 85.57 
3165,Mudra,Jul-26, 86.78 
3165,Mudra,Aug-26, 88.00 
3165,Mudra,Sep-26, 89.21 
3165,Mudra,Oct-26, 90.67 
3165,Mudra,Nov-26, 92.13 
3165,Mudra,Dec-26, 93.59 
3165,Mudra,Jan-27, 94.80 
3165,Mudra,Feb-27, 96.02 
3165,Mudra,Mar-27, 97.23 
3166,Mudra,Mar-26, 45.31 
3166,Mudra,Apr-26, 45.62 
3166,Mudra,May-26, 45.93 
3166,Mudra,Jun-26, 46.23 
3166,Mudra,Jul-26, 46.62 
3166,Mudra,Aug-26, 47.00 
3166,Mudra,Sep-26, 47.39 
3166,Mudra,Oct-26, 47.85 
3166,Mudra,Nov-26, 48.31 
3166,Mudra,Dec-26, 48.77 
3166,Mudra,Jan-27, 49.16 
3166,Mudra,Feb-27, 49.54 
3166,Mudra,Mar-27, 49.93 
3346,Mudra,Mar-26, 47.74 
3346,Mudra,Apr-26, 48.31 
3346,Mudra,May-26, 48.87 
3346,Mudra,Jun-26, 49.43 
3346,Mudra,Jul-26, 50.13 
3346,Mudra,Aug-26, 50.83 
3346,Mudra,Sep-26, 51.53 
3346,Mudra,Oct-26, 52.38 
3346,Mudra,Nov-26, 53.22 
3346,Mudra,Dec-26, 54.06 
3346,Mudra,Jan-27, 54.76 
3346,Mudra,Feb-27, 55.47 
3346,Mudra,Mar-27, 56.17 
3347,Mudra,Mar-26, 135.24 
3347,Mudra,Apr-26, 136.15 
3347,Mudra,May-26, 137.07 
3347,Mudra,Jun-26, 137.98 
3347,Mudra,Jul-26, 139.13 
3347,Mudra,Aug-26, 140.27 
3347,Mudra,Sep-26, 141.42 
3347,Mudra,Oct-26, 142.79 
3347,Mudra,Nov-26, 144.16 
3347,Mudra,Dec-26, 145.54 
3347,Mudra,Jan-27, 146.68 
3347,Mudra,Feb-27, 147.82 
3347,Mudra,Mar-27, 148.97 
3436,Mudra,Mar-26, 81.17 
3436,Mudra,Apr-26, 81.73 
3436,Mudra,May-26, 82.30 
3436,Mudra,Jun-26, 82.86 
3436,Mudra,Jul-26, 83.57 
3436,Mudra,Aug-26, 84.27 
3436,Mudra,Sep-26, 84.98 
3436,Mudra,Oct-26, 85.82 
3436,Mudra,Nov-26, 86.67 
3436,Mudra,Dec-26, 87.52 
3436,Mudra,Jan-27, 88.22 
3436,Mudra,Feb-27, 88.93 
3436,Mudra,Mar-27, 89.63 
3437,Mudra,Mar-26, 68.94 
3437,Mudra,Apr-26, 69.75 
3437,Mudra,May-26, 70.56 
3437,Mudra,Jun-26, 71.37 
3437,Mudra,Jul-26, 72.38 
3437,Mudra,Aug-26, 73.39 
3437,Mudra,Sep-26, 74.41 
3437,Mudra,Oct-26, 75.62 
3437,Mudra,Nov-26, 76.84 
3437,Mudra,Dec-26, 78.06 
3437,Mudra,Jan-27, 79.07 
3437,Mudra,Feb-27, 80.08 
3437,Mudra,Mar-27, 81.10 
3548,Mudra,Mar-26, 142.36 
3548,Mudra,Apr-26, 143.90 
3548,Mudra,May-26, 145.44 
3548,Mudra,Jun-26, 146.99 
3548,Mudra,Jul-26, 148.91 
3548,Mudra,Aug-26, 150.84 
3548,Mudra,Sep-26, 152.76 
3548,Mudra,Oct-26, 155.08 
3548,Mudra,Nov-26, 157.39 
3548,Mudra,Dec-26, 159.70 
3548,Mudra,Jan-27, 161.62 
3548,Mudra,Feb-27, 163.55 
3548,Mudra,Mar-27, 165.48 
3549,Mudra,Mar-26, 56.22 
3549,Mudra,Apr-26, 56.61 
3549,Mudra,May-26, 57.00 
3549,Mudra,Jun-26, 57.40 
3549,Mudra,Jul-26, 57.89 
3549,Mudra,Aug-26, 58.39 
3549,Mudra,Sep-26, 58.88 
3549,Mudra,Oct-26, 59.47 
3549,Mudra,Nov-26, 60.06 
3549,Mudra,Dec-26, 60.65 
3549,Mudra,Jan-27, 61.15 
3549,Mudra,Feb-27, 61.64 
3549,Mudra,Mar-27, 62.13 
3920,Mudra,Mar-26, 11.20 
3920,Mudra,Apr-26, 11.29 
3920,Mudra,May-26, 11.39 
3920,Mudra,Jun-26, 11.48 
3920,Mudra,Jul-26, 11.60 
3920,Mudra,Aug-26, 11.72 
3920,Mudra,Sep-26, 11.84 
3920,Mudra,Oct-26, 11.98 
3920,Mudra,Nov-26, 12.12 
3920,Mudra,Dec-26, 12.26 
3920,Mudra,Jan-27, 12.38 
3920,Mudra,Feb-27, 12.50 
3920,Mudra,Mar-27, 12.62 
4069,Mudra,Mar-26, -   
4069,Mudra,Apr-26, -   
4069,Mudra,May-26, -   
4069,Mudra,Jun-26, -   
4069,Mudra,Jul-26, -   
4069,Mudra,Aug-26, -   
4069,Mudra,Sep-26, -   
4069,Mudra,Oct-26, -   
4069,Mudra,Nov-26, -   
4069,Mudra,Dec-26, -   
4069,Mudra,Jan-27, -   
4069,Mudra,Feb-27, -   
4069,Mudra,Mar-27, -   
4153,Mudra,Mar-26, -   
4153,Mudra,Apr-26, 1.00 
4153,Mudra,May-26, 2.00 
4153,Mudra,Jun-26, 3.00 
4153,Mudra,Jul-26, 4.25 
4153,Mudra,Aug-26, 5.50 
4153,Mudra,Sep-26, 6.75 
4153,Mudra,Oct-26, 8.25 
4153,Mudra,Nov-26, 9.75 
4153,Mudra,Dec-26, 11.25 
4153,Mudra,Jan-27, 12.50 
4153,Mudra,Feb-27, 13.75 
4153,Mudra,Mar-27, 15.00 
3933,Mudra,Mar-26, 37.87 
3933,Mudra,Apr-26, 38.25 
3933,Mudra,May-26, 38.62 
3933,Mudra,Jun-26, 39.00 
3933,Mudra,Jul-26, 39.48 
3933,Mudra,Aug-26, 39.95 
3933,Mudra,Sep-26, 40.42 
3933,Mudra,Oct-26, 40.99 
3933,Mudra,Nov-26, 41.56 
3933,Mudra,Dec-26, 42.13 
3933,Mudra,Jan-27, 42.60 
3933,Mudra,Feb-27, 43.07 
3933,Mudra,Mar-27, 43.55 
174,NPA,Mar-26, 162.38 
174,NPA,Apr-26, 160.51 
174,NPA,May-26, 158.64 
174,NPA,Jun-26, 156.78 
174,NPA,Jul-26, 152.64 
174,NPA,Aug-26, 148.51 
174,NPA,Sep-26, 144.38 
174,NPA,Oct-26, 143.61 
174,NPA,Nov-26, 142.84 
174,NPA,Dec-26, 142.08 
174,NPA,Jan-27, 141.08 
174,NPA,Feb-27, 140.08 
174,NPA,Mar-27, 139.08 
175,NPA,Mar-26, 83.13 
175,NPA,Apr-26, 83.13 
175,NPA,May-26, 83.13 
175,NPA,Jun-26, 83.13 
175,NPA,Jul-26, 82.30 
175,NPA,Aug-26, 81.46 
175,NPA,Sep-26, 80.63 
175,NPA,Oct-26, 80.63 
175,NPA,Nov-26, 80.63 
175,NPA,Dec-26, 80.63 
175,NPA,Jan-27, 79.63 
175,NPA,Feb-27, 78.63 
175,NPA,Mar-27, 77.63 
176,NPA,Mar-26, 84.87 
176,NPA,Apr-26, 84.87 
176,NPA,May-26, 84.87 
176,NPA,Jun-26, 84.87 
176,NPA,Jul-26, 83.20 
176,NPA,Aug-26, 81.54 
176,NPA,Sep-26, 79.87 
176,NPA,Oct-26, 79.87 
176,NPA,Nov-26, 79.87 
176,NPA,Dec-26, 79.87 
176,NPA,Jan-27, 78.20 
176,NPA,Feb-27, 76.54 
176,NPA,Mar-27, 74.87 
230,NPA,Mar-26, 18.48 
230,NPA,Apr-26, 18.48 
230,NPA,May-26, 18.48 
230,NPA,Jun-26, 18.48 
230,NPA,Jul-26, 18.14 
230,NPA,Aug-26, 17.81 
230,NPA,Sep-26, 17.48 
230,NPA,Oct-26, 17.48 
230,NPA,Nov-26, 17.48 
230,NPA,Dec-26, 17.48 
230,NPA,Jan-27, 16.98 
230,NPA,Feb-27, 16.48 
230,NPA,Mar-27, 15.98 
232,NPA,Mar-26, 54.17 
232,NPA,Apr-26, 54.17 
232,NPA,May-26, 54.17 
232,NPA,Jun-26, 54.17 
232,NPA,Jul-26, 53.01 
232,NPA,Aug-26, 51.84 
232,NPA,Sep-26, 50.67 
232,NPA,Oct-26, 50.67 
232,NPA,Nov-26, 50.67 
232,NPA,Dec-26, 50.67 
232,NPA,Jan-27, 49.01 
232,NPA,Feb-27, 47.34 
232,NPA,Mar-27, 45.67 
237,NPA,Mar-26, 11.04 
237,NPA,Apr-26, 11.04 
237,NPA,May-26, 11.04 
237,NPA,Jun-26, 11.04 
237,NPA,Jul-26, 10.87 
237,NPA,Aug-26, 10.71 
237,NPA,Sep-26, 10.54 
237,NPA,Oct-26, 10.54 
237,NPA,Nov-26, 10.54 
237,NPA,Dec-26, 10.54 
237,NPA,Jan-27, 10.21 
237,NPA,Feb-27, 9.87 
237,NPA,Mar-27, 9.54 
243,NPA,Mar-26, 56.94 
243,NPA,Apr-26, 56.94 
243,NPA,May-26, 56.94 
243,NPA,Jun-26, 56.94 
243,NPA,Jul-26, 55.94 
243,NPA,Aug-26, 54.94 
243,NPA,Sep-26, 53.94 
243,NPA,Oct-26, 53.94 
243,NPA,Nov-26, 53.94 
243,NPA,Dec-26, 53.94 
243,NPA,Jan-27, 52.94 
243,NPA,Feb-27, 51.94 
243,NPA,Mar-27, 50.94 
332,NPA,Mar-26, 734.29 
332,NPA,Apr-26, 734.79 
332,NPA,May-26, 735.29 
332,NPA,Jun-26, 735.79 
332,NPA,Jul-26, 729.13 
332,NPA,Aug-26, 722.46 
332,NPA,Sep-26, 715.79 
332,NPA,Oct-26, 715.29 
332,NPA,Nov-26, 714.79 
332,NPA,Dec-26, 714.29 
332,NPA,Jan-27, 710.96 
332,NPA,Feb-27, 707.63 
332,NPA,Mar-27, 704.29 
376,NPA,Mar-26, 45.67 
376,NPA,Apr-26, 45.67 
376,NPA,May-26, 45.67 
376,NPA,Jun-26, 45.67 
376,NPA,Jul-26, 45.34 
376,NPA,Aug-26, 45.01 
376,NPA,Sep-26, 44.67 
376,NPA,Oct-26, 44.67 
376,NPA,Nov-26, 44.67 
376,NPA,Dec-26, 44.67 
376,NPA,Jan-27, 44.34 
376,NPA,Feb-27, 44.01 
376,NPA,Mar-27, 43.67 
883,NPA,Mar-26, 43.06 
883,NPA,Apr-26, 43.06 
883,NPA,May-26, 43.06 
883,NPA,Jun-26, 43.06 
883,NPA,Jul-26, 42.39 
883,NPA,Aug-26, 41.73 
883,NPA,Sep-26, 41.06 
883,NPA,Oct-26, 41.06 
883,NPA,Nov-26, 41.06 
883,NPA,Dec-26, 41.06 
883,NPA,Jan-27, 40.73 
883,NPA,Feb-27, 40.39 
883,NPA,Mar-27, 40.06 
910,NPA,Mar-26, 22.41 
910,NPA,Apr-26, 22.41 
910,NPA,May-26, 22.41 
910,NPA,Jun-26, 22.41 
910,NPA,Jul-26, 22.41 
910,NPA,Aug-26, 22.41 
910,NPA,Sep-26, 22.41 
910,NPA,Oct-26, 22.41 
910,NPA,Nov-26, 22.41 
910,NPA,Dec-26, 22.41 
910,NPA,Jan-27, 22.07 
910,NPA,Feb-27, 21.74 
910,NPA,Mar-27, 21.41 
911,NPA,Mar-26, 9.09 
911,NPA,Apr-26, 9.09 
911,NPA,May-26, 9.09 
911,NPA,Jun-26, 9.09 
911,NPA,Jul-26, 8.92 
911,NPA,Aug-26, 8.76 
911,NPA,Sep-26, 8.59 
911,NPA,Oct-26, 8.59 
911,NPA,Nov-26, 8.59 
911,NPA,Dec-26, 8.59 
911,NPA,Jan-27, 8.26 
911,NPA,Feb-27, 7.92 
911,NPA,Mar-27, 7.59 
924,NPA,Mar-26, 52.68 
924,NPA,Apr-26, 52.68 
924,NPA,May-26, 52.68 
924,NPA,Jun-26, 52.68 
924,NPA,Jul-26, 52.01 
924,NPA,Aug-26, 51.34 
924,NPA,Sep-26, 50.68 
924,NPA,Oct-26, 50.68 
924,NPA,Nov-26, 50.68 
924,NPA,Dec-26, 50.68 
924,NPA,Jan-27, 50.01 
924,NPA,Feb-27, 49.34 
924,NPA,Mar-27, 48.68 
1013,NPA,Mar-26, 25.61 
1013,NPA,Apr-26, 25.61 
1013,NPA,May-26, 25.61 
1013,NPA,Jun-26, 25.61 
1013,NPA,Jul-26, 25.28 
1013,NPA,Aug-26, 24.95 
1013,NPA,Sep-26, 24.61 
1013,NPA,Oct-26, 24.61 
1013,NPA,Nov-26, 24.61 
1013,NPA,Dec-26, 24.61 
1013,NPA,Jan-27, 24.28 
1013,NPA,Feb-27, 23.95 
1013,NPA,Mar-27, 23.61 
1044,NPA,Mar-26, 7.84 
1044,NPA,Apr-26, 7.84 
1044,NPA,May-26, 7.84 
1044,NPA,Jun-26, 7.84 
1044,NPA,Jul-26, 7.84 
1044,NPA,Aug-26, 7.84 
1044,NPA,Sep-26, 7.84 
1044,NPA,Oct-26, 7.84 
1044,NPA,Nov-26, 7.84 
1044,NPA,Dec-26, 7.84 
1044,NPA,Jan-27, 7.50 
1044,NPA,Feb-27, 7.17 
1044,NPA,Mar-27, 6.84 
1112,NPA,Mar-26, 56.98 
1112,NPA,Apr-26, 56.98 
1112,NPA,May-26, 56.98 
1112,NPA,Jun-26, 56.98 
1112,NPA,Jul-26, 56.31 
1112,NPA,Aug-26, 55.64 
1112,NPA,Sep-26, 54.98 
1112,NPA,Oct-26, 54.98 
1112,NPA,Nov-26, 54.98 
1112,NPA,Dec-26, 54.98 
1112,NPA,Jan-27, 54.31 
1112,NPA,Feb-27, 53.64 
1112,NPA,Mar-27, 52.98 
1152,NPA,Mar-26, 14.67 
1152,NPA,Apr-26, 14.51 
1152,NPA,May-26, 14.34 
1152,NPA,Jun-26, 14.17 
1152,NPA,Jul-26, 14.17 
1152,NPA,Aug-26, 14.17 
1152,NPA,Sep-26, 14.17 
1152,NPA,Oct-26, 14.17 
1152,NPA,Nov-26, 14.17 
1152,NPA,Dec-26, 14.17 
1152,NPA,Jan-27, 13.84 
1152,NPA,Feb-27, 13.51 
1152,NPA,Mar-27, 13.17 
1220,NPA,Mar-26, 33.35 
1220,NPA,Apr-26, 33.35 
1220,NPA,May-26, 33.35 
1220,NPA,Jun-26, 33.35 
